transcript_id	cluster
ENSMUST00000206953.1	2
ENSMUST00000207008.1	6
ENSMUST00000207082.1	2
ENSMUST00000207103.1	6
ENSMUST00000207109.1	1
ENSMUST00000207134.1	7
ENSMUST00000207277.1	5
ENSMUST00000207351.1	4
ENSMUST00000207363.1	1
ENSMUST00000207389.1	4
ENSMUST00000207393.1	4
ENSMUST00000207416.1	1
ENSMUST00000207448.1	1
ENSMUST00000207530.1	4
ENSMUST00000207568.1	2
ENSMUST00000207609.1	2
ENSMUST00000207748.1	3
ENSMUST00000207824.1	5
ENSMUST00000207849.1	4
ENSMUST00000207851.1	4
ENSMUST00000207890.1	3
ENSMUST00000207940.1	5
ENSMUST00000207980.1	2
ENSMUST00000207989.1	4
ENSMUST00000208054.1	4
ENSMUST00000208074.1	6
ENSMUST00000208089.1	1
ENSMUST00000208090.1	1
ENSMUST00000208095.1	4
ENSMUST00000208119.1	4
ENSMUST00000208164.1	7
ENSMUST00000208177.1	7
ENSMUST00000208196.1	2
ENSMUST00000208245.1	2
ENSMUST00000208252.1	4
ENSMUST00000208312.1	7
ENSMUST00000208322.1	5
ENSMUST00000208404.1	2
ENSMUST00000208410.1	4
ENSMUST00000208477.1	4
ENSMUST00000208517.1	4
ENSMUST00000208556.1	5
ENSMUST00000208581.1	7
ENSMUST00000208632.1	1
ENSMUST00000208643.1	5
ENSMUST00000208676.1	1
ENSMUST00000208684.1	2
ENSMUST00000208714.1	4
ENSMUST00000208719.1	1
ENSMUST00000208773.1	4
ENSMUST00000208800.1	4
ENSMUST00000208838.1	4
ENSMUST00000208846.1	4
ENSMUST00000208868.1	4
ENSMUST00000208880.1	2
ENSMUST00000208938.1	6
ENSMUST00000208967.1	5
ENSMUST00000209000.1	4
ENSMUST00000209010.1	7
ENSMUST00000209056.1	5
ENSMUST00000209065.1	7
ENSMUST00000209099.1	6
ENSMUST00000209105.1	7
ENSMUST00000209124.1	6
ENSMUST00000209185.1	5
ENSMUST00000209191.1	5
TCONS_00000035	5
TCONS_00000083	5
TCONS_00000092	5
TCONS_00000095	5
TCONS_00000096	5
TCONS_00000098	5
TCONS_00000129	1
TCONS_00000192	6
TCONS_00000225	2
TCONS_00000264	1
TCONS_00000275	5
TCONS_00000291	5
TCONS_00000300	6
TCONS_00000445	5
TCONS_00000514	7
TCONS_00000560	1
TCONS_00000579	5
TCONS_00000649	2
TCONS_00000650	2
TCONS_00000652	2
TCONS_00000657	2
TCONS_00000658	2
TCONS_00000660	2
TCONS_00000662	2
TCONS_00000746	4
TCONS_00000759	4
TCONS_00000933	6
TCONS_00001058	5
TCONS_00001094	2
TCONS_00001121	5
TCONS_00001228	6
TCONS_00001312	4
TCONS_00001313	4
TCONS_00001446	5
TCONS_00001447	5
TCONS_00001460	2
TCONS_00001524	5
TCONS_00001584	5
TCONS_00001757	7
TCONS_00001758	7
TCONS_00002088	1
TCONS_00002121	2
TCONS_00002186	5
TCONS_00002209	5
TCONS_00002373	1
TCONS_00002394	1
TCONS_00002415	1
TCONS_00002419	1
TCONS_00002420	1
TCONS_00002424	1
TCONS_00002425	1
TCONS_00002426	1
TCONS_00002431	1
TCONS_00002432	1
TCONS_00002435	1
TCONS_00002436	1
TCONS_00002438	1
TCONS_00002440	1
TCONS_00002444	1
TCONS_00002445	1
TCONS_00002446	1
TCONS_00002447	1
TCONS_00002449	1
TCONS_00002452	1
TCONS_00002453	1
TCONS_00002454	1
TCONS_00002455	1
TCONS_00002458	1
TCONS_00002459	1
TCONS_00002462	1
TCONS_00002463	1
TCONS_00002465	1
TCONS_00002467	1
TCONS_00002470	1
TCONS_00002471	1
TCONS_00002475	1
TCONS_00002476	1
TCONS_00002477	1
TCONS_00002480	1
TCONS_00002481	1
TCONS_00002483	1
TCONS_00002484	1
TCONS_00002487	1
TCONS_00002488	1
TCONS_00002489	1
TCONS_00002490	1
TCONS_00002491	1
TCONS_00002492	1
TCONS_00002497	1
TCONS_00002499	1
TCONS_00002500	1
TCONS_00002501	1
TCONS_00002502	1
TCONS_00002503	1
TCONS_00002504	1
TCONS_00002505	1
TCONS_00002507	1
TCONS_00002508	1
TCONS_00002509	1
TCONS_00002510	1
TCONS_00002511	1
TCONS_00002512	1
TCONS_00002513	1
TCONS_00002514	1
TCONS_00002515	1
TCONS_00002516	1
TCONS_00002517	1
TCONS_00002518	1
TCONS_00002519	1
TCONS_00002521	1
TCONS_00002522	1
TCONS_00002524	1
TCONS_00002525	1
TCONS_00002526	1
TCONS_00002527	1
TCONS_00002528	1
TCONS_00002529	1
TCONS_00002530	1
TCONS_00002531	1
TCONS_00002532	1
TCONS_00002533	1
TCONS_00002536	1
TCONS_00002537	1
TCONS_00002539	1
TCONS_00002540	1
TCONS_00002541	1
TCONS_00002542	1
TCONS_00002543	1
TCONS_00002544	1
TCONS_00002545	1
TCONS_00002546	1
TCONS_00002547	1
TCONS_00002548	1
TCONS_00002549	1
TCONS_00002550	1
TCONS_00002551	1
TCONS_00002552	1
TCONS_00002553	1
TCONS_00002554	1
TCONS_00002555	1
TCONS_00002556	1
TCONS_00002557	1
TCONS_00002558	1
TCONS_00002559	1
TCONS_00002560	1
TCONS_00002561	1
TCONS_00002562	1
TCONS_00002563	1
TCONS_00002564	1
TCONS_00002565	1
TCONS_00002566	1
TCONS_00002567	1
TCONS_00002568	1
TCONS_00002569	1
TCONS_00002570	1
TCONS_00002571	1
TCONS_00002572	1
TCONS_00002573	1
TCONS_00002575	1
TCONS_00002576	1
TCONS_00002577	1
TCONS_00002578	1
TCONS_00002579	1
TCONS_00002580	1
TCONS_00002581	1
TCONS_00002582	1
TCONS_00002583	1
TCONS_00002584	1
TCONS_00002585	1
TCONS_00002586	1
TCONS_00002653	1
TCONS_00002718	1
TCONS_00002835	5
TCONS_00002836	5
TCONS_00002847	7
TCONS_00002877	4
TCONS_00002885	4
TCONS_00002886	4
TCONS_00003282	5
TCONS_00003366	7
TCONS_00003367	7
TCONS_00003449	5
TCONS_00003493	5
TCONS_00003554	1
TCONS_00003580	5
TCONS_00003850	6
TCONS_00003851	6
TCONS_00003852	6
TCONS_00003854	6
TCONS_00003856	5
TCONS_00003872	4
TCONS_00003879	1
TCONS_00003993	2
TCONS_00004001	6
TCONS_00004006	5
TCONS_00004095	4
TCONS_00004106	5
TCONS_00004177	2
TCONS_00004216	7
TCONS_00004286	2
TCONS_00004300	4
TCONS_00004337	1
TCONS_00004396	5
TCONS_00004894	4
TCONS_00004902	5
TCONS_00004913	6
TCONS_00004920	6
TCONS_00004924	6
TCONS_00004957	2
TCONS_00005030	5
TCONS_00005060	4
TCONS_00005121	2
TCONS_00005209	6
TCONS_00005380	4
TCONS_00005543	6
TCONS_00005942	4
TCONS_00005976	5
TCONS_00006114	4
TCONS_00006159	6
TCONS_00006370	5
TCONS_00006389	6
TCONS_00006431	4
TCONS_00006451	5
TCONS_00006460	4
TCONS_00006468	5
TCONS_00006586	2
TCONS_00006587	2
TCONS_00006588	2
TCONS_00006612	2
TCONS_00006759	7
TCONS_00006762	4
TCONS_00006767	4
TCONS_00006773	4
TCONS_00006778	1
TCONS_00006880	1
TCONS_00006972	1
TCONS_00006975	1
TCONS_00007082	5
TCONS_00007083	5
TCONS_00007186	3
TCONS_00007230	4
TCONS_00007302	1
TCONS_00007303	2
TCONS_00007316	4
TCONS_00007343	6
TCONS_00007615	6
TCONS_00007623	4
TCONS_00007771	2
TCONS_00007814	5
TCONS_00007850	4
TCONS_00007929	5
TCONS_00007935	4
TCONS_00008077	7
TCONS_00008194	4
TCONS_00008249	2
TCONS_00008318	4
TCONS_00008334	6
TCONS_00008345	5
TCONS_00008346	5
TCONS_00008351	5
TCONS_00008352	4
TCONS_00008353	4
TCONS_00008354	4
TCONS_00008402	5
TCONS_00008430	1
TCONS_00008503	2
TCONS_00008512	6
TCONS_00008524	5
TCONS_00008553	5
TCONS_00008557	5
TCONS_00008624	7
TCONS_00008680	2
TCONS_00008684	2
TCONS_00008685	5
TCONS_00008686	5
TCONS_00008780	5
TCONS_00008781	7
TCONS_00008790	1
TCONS_00008796	5
TCONS_00008854	6
TCONS_00008873	2
TCONS_00009066	5
TCONS_00009201	4
TCONS_00009359	2
TCONS_00009371	6
TCONS_00009577	6
TCONS_00009627	2
TCONS_00009628	2
TCONS_00009629	2
TCONS_00009703	5
TCONS_00009755	6
TCONS_00009889	7
TCONS_00009920	7
TCONS_00010009	2
TCONS_00010040	5
TCONS_00010041	5
TCONS_00010077	2
TCONS_00010086	5
TCONS_00010111	7
TCONS_00010112	7
TCONS_00010114	6
TCONS_00010178	5
TCONS_00010205	1
TCONS_00010206	1
TCONS_00010207	1
TCONS_00010591	6
TCONS_00010849	4
TCONS_00010885	4
TCONS_00011030	2
TCONS_00011031	5
TCONS_00011039	2
TCONS_00011062	5
TCONS_00011064	5
TCONS_00011281	5
TCONS_00011303	5
TCONS_00011378	5
TCONS_00011403	2
TCONS_00011405	5
TCONS_00011406	5
TCONS_00011408	5
TCONS_00011409	5
TCONS_00011413	5
TCONS_00011601	1
TCONS_00011603	1
TCONS_00011605	1
TCONS_00011712	2
TCONS_00011962	1
TCONS_00012011	4
TCONS_00012049	5
TCONS_00012051	2
TCONS_00012126	4
TCONS_00012177	4
TCONS_00012295	5
TCONS_00012297	6
TCONS_00012432	4
TCONS_00012488	2
TCONS_00012545	4
TCONS_00012583	4
TCONS_00012644	7
TCONS_00012677	2
TCONS_00012689	3
TCONS_00012785	4
TCONS_00012868	1
TCONS_00012913	2
TCONS_00013029	5
TCONS_00013332	4
TCONS_00013336	1
TCONS_00013716	5
TCONS_00013834	5
TCONS_00013836	5
TCONS_00013863	6
TCONS_00013909	2
TCONS_00013919	5
TCONS_00013922	2
TCONS_00013924	6
TCONS_00013951	2
TCONS_00014043	1
TCONS_00014277	5
TCONS_00014333	3
TCONS_00014371	7
TCONS_00014383	5
TCONS_00014420	4
TCONS_00014431	1
TCONS_00014434	2
TCONS_00014606	5
TCONS_00014789	1
TCONS_00014850	6
TCONS_00015181	2
TCONS_00015314	5
TCONS_00015315	5
TCONS_00015319	7
TCONS_00015332	1
TCONS_00015333	1
TCONS_00015338	1
TCONS_00015474	2
TCONS_00015523	1
TCONS_00015628	2
TCONS_00015629	2
TCONS_00015644	5
TCONS_00015717	2
TCONS_00015721	7
TCONS_00015744	5
TCONS_00015758	2
TCONS_00015878	3
TCONS_00015880	4
TCONS_00015902	5
TCONS_00015971	5
TCONS_00016424	5
TCONS_00016428	6
TCONS_00016493	4
TCONS_00016494	4
TCONS_00016571	6
TCONS_00016585	5
TCONS_00016679	5
TCONS_00016703	7
TCONS_00016734	4
TCONS_00016796	5
TCONS_00016854	1
TCONS_00016855	1
TCONS_00016856	1
TCONS_00016857	1
TCONS_00016858	1
TCONS_00016859	1
TCONS_00016860	1
TCONS_00016861	1
TCONS_00016862	1
TCONS_00016863	1
TCONS_00016864	1
TCONS_00016865	1
TCONS_00016866	1
TCONS_00016867	1
TCONS_00016868	1
TCONS_00016869	1
TCONS_00016870	1
TCONS_00016871	1
TCONS_00016872	1
TCONS_00016873	1
TCONS_00016874	1
TCONS_00016876	1
TCONS_00016877	1
TCONS_00016878	1
TCONS_00016879	1
TCONS_00016880	1
TCONS_00016881	1
TCONS_00016882	1
TCONS_00016883	1
TCONS_00016885	1
TCONS_00016889	1
TCONS_00016890	1
TCONS_00016891	1
TCONS_00016892	1
TCONS_00016896	1
TCONS_00016897	1
TCONS_00016898	1
TCONS_00016899	1
TCONS_00016919	1
TCONS_00016920	1
TCONS_00016929	1
TCONS_00016930	1
TCONS_00016931	1
TCONS_00016932	1
TCONS_00016933	1
TCONS_00016934	1
TCONS_00017046	7
TCONS_00017048	4
TCONS_00017133	5
TCONS_00017136	5
TCONS_00017202	1
TCONS_00017620	1
TCONS_00017646	2
TCONS_00017647	2
TCONS_00017649	2
TCONS_00017731	7
TCONS_00017752	2
TCONS_00017753	5
TCONS_00017777	2
TCONS_00017796	2
TCONS_00017846	2
TCONS_00017848	2
TCONS_00018014	4
TCONS_00018062	2
TCONS_00018170	6
TCONS_00018171	6
TCONS_00018172	5
TCONS_00018173	5
TCONS_00018174	5
TCONS_00018175	5
TCONS_00018176	5
TCONS_00018177	5
TCONS_00018178	5
TCONS_00018179	5
TCONS_00018180	5
TCONS_00018181	5
TCONS_00018182	5
TCONS_00018183	5
TCONS_00018185	5
TCONS_00018186	6
TCONS_00018210	4
TCONS_00018263	4
TCONS_00018501	2
TCONS_00018506	2
TCONS_00018507	2
TCONS_00018508	5
TCONS_00018511	5
TCONS_00018528	1
TCONS_00018602	4
TCONS_00018624	2
TCONS_00018704	5
TCONS_00018743	2
TCONS_00018744	2
TCONS_00018781	5
TCONS_00018872	1
TCONS_00018913	4
TCONS_00019001	6
TCONS_00019048	4
TCONS_00019049	4
TCONS_00019050	1
TCONS_00019090	1
TCONS_00019199	3
TCONS_00019333	6
TCONS_00019336	6
TCONS_00019424	2
TCONS_00019473	5
TCONS_00019488	5
TCONS_00019532	5
TCONS_00019538	2
TCONS_00019541	5
TCONS_00019556	6
TCONS_00019557	5
TCONS_00019563	2
TCONS_00019566	5
TCONS_00019567	5
TCONS_00019591	5
TCONS_00019592	2
TCONS_00019786	7
TCONS_00019810	4
TCONS_00019811	4
TCONS_00019907	1
TCONS_00019950	5
TCONS_00020005	4
TCONS_00020008	4
TCONS_00020098	5
TCONS_00020121	1
TCONS_00020188	4
TCONS_00020212	4
TCONS_00020217	4
TCONS_00020218	4
TCONS_00020223	4
TCONS_00020376	1
TCONS_00020413	4
TCONS_00020414	2
TCONS_00020415	5
TCONS_00020428	4
TCONS_00020432	4
TCONS_00020439	4
TCONS_00020440	4
TCONS_00020442	4
TCONS_00020449	1
TCONS_00020456	4
TCONS_00020460	4
TCONS_00020468	4
TCONS_00020479	1
TCONS_00020560	6
TCONS_00020625	6
TCONS_00020695	5
TCONS_00020699	6
TCONS_00020701	5
TCONS_00020702	5
TCONS_00020705	5
TCONS_00020706	5
TCONS_00020707	5
TCONS_00020769	4
TCONS_00020805	2
TCONS_00020841	2
TCONS_00020854	4
TCONS_00020902	5
TCONS_00020904	5
TCONS_00020918	6
TCONS_00020921	7
TCONS_00020922	7
TCONS_00020923	7
TCONS_00020989	5
TCONS_00020990	5
TCONS_00020991	5
TCONS_00021011	4
TCONS_00021063	7
TCONS_00021431	6
TCONS_00021484	4
TCONS_00021486	4
TCONS_00021555	5
TCONS_00021559	6
TCONS_00021572	5
TCONS_00021657	4
TCONS_00021664	2
TCONS_00021670	1
TCONS_00021721	4
TCONS_00021726	4
TCONS_00021740	4
TCONS_00021745	4
TCONS_00021748	4
TCONS_00021750	4
TCONS_00021760	1
TCONS_00021766	4
TCONS_00021775	4
TCONS_00021788	4
TCONS_00021789	4
TCONS_00021790	4
TCONS_00021791	4
TCONS_00021792	1
TCONS_00021808	5
TCONS_00021863	6
TCONS_00021948	5
TCONS_00021949	5
TCONS_00021954	4
TCONS_00022044	1
TCONS_00022136	5
TCONS_00022153	4
TCONS_00022202	2
TCONS_00022230	3
TCONS_00022255	5
TCONS_00022265	6
TCONS_00022266	5
TCONS_00022301	5
TCONS_00022303	7
TCONS_00022307	6
TCONS_00022308	5
TCONS_00022326	6
TCONS_00022516	4
TCONS_00022550	1
TCONS_00022628	7
TCONS_00022650	4
TCONS_00022651	4
TCONS_00022652	4
TCONS_00022653	4
TCONS_00022654	4
TCONS_00022655	4
TCONS_00022656	4
TCONS_00022657	4
TCONS_00022737	7
TCONS_00022811	3
TCONS_00022812	4
TCONS_00022816	4
TCONS_00022831	5
TCONS_00022961	7
TCONS_00023060	5
TCONS_00023083	5
TCONS_00023084	5
TCONS_00023085	5
TCONS_00023090	5
TCONS_00023128	5
TCONS_00023131	3
TCONS_00023196	4
TCONS_00023197	4
TCONS_00023199	4
TCONS_00023299	5
TCONS_00023312	2
TCONS_00023327	3
TCONS_00023390	5
TCONS_00023395	3
TCONS_00023462	1
TCONS_00023627	5
TCONS_00023650	4
TCONS_00023669	5
TCONS_00023716	5
TCONS_00023816	5
TCONS_00023821	6
TCONS_00023835	4
TCONS_00023844	7
TCONS_00023923	2
TCONS_00024092	1
TCONS_00024093	1
TCONS_00024094	1
TCONS_00024233	1
TCONS_00024254	4
TCONS_00024270	6
TCONS_00024379	4
TCONS_00024542	5
TCONS_00024545	5
TCONS_00024567	5
TCONS_00024704	1
TCONS_00024710	6
TCONS_00024752	6
TCONS_00024846	5
TCONS_00024950	6
TCONS_00025013	5
TCONS_00025035	1
TCONS_00025210	7
TCONS_00025478	1
TCONS_00025546	6
TCONS_00025624	7
TCONS_00025757	1
TCONS_00025832	2
TCONS_00025851	4
TCONS_00025964	4
TCONS_00026237	2
TCONS_00026238	5
TCONS_00026272	2
TCONS_00026381	6
TCONS_00026406	5
TCONS_00026550	6
TCONS_00026648	5
TCONS_00026717	5
TCONS_00026718	5
TCONS_00026719	5
TCONS_00026720	5
TCONS_00026785	7
TCONS_00026801	5
TCONS_00026918	1
TCONS_00026919	1
TCONS_00027118	5
TCONS_00027142	2
TCONS_00027168	6
TCONS_00027181	1
TCONS_00027205	6
TCONS_00027228	2
TCONS_00027238	1
TCONS_00027285	2
TCONS_00027289	2
TCONS_00027293	5
TCONS_00027305	5
TCONS_00027320	2
TCONS_00027874	7
TCONS_00027875	4
TCONS_00027878	2
TCONS_00027910	5
TCONS_00027965	5
TCONS_00028033	7
TCONS_00028052	1
TCONS_00028106	5
TCONS_00028107	5
TCONS_00028212	5
TCONS_00028326	5
TCONS_00028328	2
TCONS_00028343	5
TCONS_00028502	2
TCONS_00028506	5
TCONS_00028515	1
TCONS_00028517	1
TCONS_00028588	6
TCONS_00028627	5
TCONS_00028639	7
TCONS_00028646	6
TCONS_00028759	1
TCONS_00028858	1
TCONS_00028859	1
TCONS_00028862	1
TCONS_00028864	1
TCONS_00028865	1
TCONS_00028868	1
TCONS_00028869	1
TCONS_00028871	1
TCONS_00028874	1
TCONS_00028877	1
TCONS_00028878	1
TCONS_00028902	2
TCONS_00028924	1
TCONS_00029024	5
TCONS_00029212	5
TCONS_00029244	4
TCONS_00029246	7
TCONS_00029679	5
TCONS_00029740	4
TCONS_00029801	2
TCONS_00029835	4
TCONS_00029874	1
TCONS_00029884	5
TCONS_00029928	2
TCONS_00029963	2
TCONS_00029966	1
TCONS_00029967	1
TCONS_00030007	4
TCONS_00030262	4
TCONS_00030298	5
TCONS_00030355	4
TCONS_00030360	5
TCONS_00030364	5
TCONS_00030416	6
TCONS_00030484	1
TCONS_00030632	2
TCONS_00030634	5
TCONS_00030637	1
TCONS_00030743	1
TCONS_00030777	4
TCONS_00030781	5
TCONS_00030915	5
TCONS_00030919	1
TCONS_00030962	4
TCONS_00031122	5
TCONS_00031383	2
TCONS_00031384	5
TCONS_00031401	6
TCONS_00031525	4
TCONS_00031527	4
TCONS_00031533	4
TCONS_00031537	4
TCONS_00031656	5
TCONS_00031717	1
TCONS_00031813	2
TCONS_00031814	5
TCONS_00031867	4
TCONS_00031939	2
TCONS_00032075	7
TCONS_00032319	2
TCONS_00032406	1
TCONS_00032407	4
TCONS_00032409	4
TCONS_00032504	1
TCONS_00032535	6
TCONS_00032539	5
TCONS_00032542	5
TCONS_00032664	1
TCONS_00032665	4
TCONS_00032710	3
TCONS_00032714	5
TCONS_00032754	5
TCONS_00032885	6
TCONS_00032974	6
TCONS_00032976	6
TCONS_00032977	5
TCONS_00032993	7
TCONS_00033077	6
TCONS_00033141	1
TCONS_00033167	7
TCONS_00033211	7
TCONS_00033231	6
TCONS_00033232	1
TCONS_00033334	2
TCONS_00033373	5
TCONS_00033428	1
TCONS_00033433	5
TCONS_00033434	5
TCONS_00033550	1
TCONS_00033552	4
TCONS_00033554	4
TCONS_00033569	5
TCONS_00033573	2
TCONS_00033574	2
TCONS_00033751	6
TCONS_00033752	6
TCONS_00033754	5
TCONS_00033784	4
TCONS_00033960	4
TCONS_00033992	4
TCONS_00034264	1
TCONS_00034284	5
TCONS_00034398	1
TCONS_00034406	1
TCONS_00034434	6
TCONS_00034526	2
TCONS_00034606	4
TCONS_00034610	7
TCONS_00034629	5
TCONS_00034682	6
TCONS_00034711	6
TCONS_00034761	1
TCONS_00034815	1
TCONS_00034829	6
TCONS_00034830	4
TCONS_00034865	6
TCONS_00034895	5
TCONS_00034942	5
TCONS_00035187	2
TCONS_00035243	6
TCONS_00035254	2
TCONS_00035411	4
TCONS_00035434	4
TCONS_00035447	6
TCONS_00035551	7
TCONS_00035556	5
TCONS_00035614	6
TCONS_00035641	2
TCONS_00035744	2
TCONS_00035763	7
TCONS_00035767	7
TCONS_00035828	2
TCONS_00035829	2
TCONS_00036178	5
TCONS_00036360	7
TCONS_00036559	5
TCONS_00036620	5
TCONS_00036639	5
TCONS_00036711	6
TCONS_00036780	4
TCONS_00036790	7
TCONS_00036801	4
TCONS_00036928	2
TCONS_00036956	7
TCONS_00037037	1
TCONS_00037044	1
TCONS_00037045	1
TCONS_00037049	1
TCONS_00037053	1
TCONS_00037159	6
TCONS_00037160	6
TCONS_00037212	7
TCONS_00037217	6
TCONS_00037386	2
TCONS_00037723	1
TCONS_00037781	2
TCONS_00037783	5
TCONS_00037901	7
TCONS_00037909	5
TCONS_00037956	7
TCONS_00038056	5
TCONS_00038192	6
TCONS_00038193	5
TCONS_00038320	5
TCONS_00038321	1
TCONS_00038326	5
TCONS_00038400	4
TCONS_00038413	7
TCONS_00038420	4
TCONS_00038640	2
TCONS_00038744	2
TCONS_00038745	2
TCONS_00038847	2
TCONS_00038941	5
TCONS_00039032	1
TCONS_00039087	5
TCONS_00039288	5
TCONS_00039363	5
TCONS_00039382	6
TCONS_00039383	6
TCONS_00039411	5
TCONS_00039437	2
TCONS_00039440	2
TCONS_00039647	4
TCONS_00039685	5
TCONS_00039705	2
TCONS_00039706	2
TCONS_00039964	1
TCONS_00040050	4
TCONS_00040053	4
TCONS_00040055	4
TCONS_00040085	1
TCONS_00040119	2
TCONS_00040170	5
TCONS_00040188	5
TCONS_00040352	4
TCONS_00040559	4
TCONS_00040572	6
TCONS_00040579	4
TCONS_00040611	6
TCONS_00040661	6
TCONS_00040682	1
TCONS_00040686	6
TCONS_00040704	1
TCONS_00040951	1
TCONS_00040953	1
TCONS_00040977	5
TCONS_00041112	6
TCONS_00041114	6
TCONS_00041302	5
TCONS_00041309	2
TCONS_00041340	6
TCONS_00041392	1
TCONS_00041598	5
TCONS_00041787	2
TCONS_00041825	5
TCONS_00041855	4
TCONS_00041860	4
TCONS_00041862	4
TCONS_00041863	4
TCONS_00041864	4
TCONS_00041865	4
TCONS_00041866	4
TCONS_00041867	4
TCONS_00041937	4
TCONS_00041970	5
TCONS_00041986	6
TCONS_00042001	6
TCONS_00042162	4
TCONS_00042163	1
TCONS_00042170	4
TCONS_00042171	4
TCONS_00042264	1
TCONS_00042265	1
TCONS_00042299	1
TCONS_00042394	1
TCONS_00042565	1
TCONS_00042566	1
TCONS_00042617	1
TCONS_00042649	2
TCONS_00042650	2
TCONS_00042670	6
TCONS_00042683	5
TCONS_00042748	2
TCONS_00042828	2
TCONS_00042831	2
TCONS_00042833	5
TCONS_00042867	6
TCONS_00042904	5
TCONS_00042905	2
TCONS_00042906	2
TCONS_00042997	1
TCONS_00042998	1
TCONS_00043003	1
TCONS_00043004	7
TCONS_00043065	5
TCONS_00043069	5
TCONS_00043093	1
TCONS_00043094	1
TCONS_00043096	1
TCONS_00043192	6
TCONS_00043401	5
TCONS_00043512	5
TCONS_00043563	7
TCONS_00043615	7
TCONS_00043642	4
TCONS_00043710	2
TCONS_00043790	4
TCONS_00043798	6
TCONS_00043849	4
TCONS_00043934	5
TCONS_00043948	4
TCONS_00043950	4
TCONS_00043961	4
TCONS_00044037	5
TCONS_00044059	2
TCONS_00044399	5
TCONS_00044501	7
TCONS_00044564	2
TCONS_00044568	5
TCONS_00044766	1
TCONS_00044810	2
TCONS_00044820	1
TCONS_00044828	5
TCONS_00044848	6
TCONS_00044849	6
TCONS_00044893	5
TCONS_00044925	2
TCONS_00044963	4
TCONS_00044964	1
TCONS_00044966	1
TCONS_00044968	1
TCONS_00044969	1
TCONS_00044970	1
TCONS_00044973	1
TCONS_00044975	1
TCONS_00044977	1
TCONS_00044981	1
TCONS_00045184	1
TCONS_00045186	5
TCONS_00045272	1
TCONS_00045303	1
TCONS_00045368	5
TCONS_00045387	1
TCONS_00045410	5
TCONS_00045428	4
TCONS_00045607	2
TCONS_00045723	4
TCONS_00045778	6
TCONS_00045910	4
TCONS_00045921	2
TCONS_00045922	5
TCONS_00045923	5
TCONS_00045928	5
TCONS_00046190	4
TCONS_00046195	5
TCONS_00046283	4
TCONS_00046346	4
TCONS_00046444	1
TCONS_00046560	6
TCONS_00046779	5
TCONS_00046780	5
TCONS_00046828	7
TCONS_00046840	5
TCONS_00046915	5
TCONS_00047205	6
TCONS_00047226	1
TCONS_00047286	6
TCONS_00047396	5
TCONS_00047406	5
TCONS_00047407	5
TCONS_00047427	5
TCONS_00047542	1
TCONS_00047567	4
TCONS_00047638	4
TCONS_00047879	4
TCONS_00047915	7
TCONS_00047997	1
TCONS_00047999	1
TCONS_00048009	1
TCONS_00048038	1
TCONS_00048049	1
TCONS_00048099	4
TCONS_00048206	5
TCONS_00048226	2
TCONS_00048297	4
TCONS_00048310	1
TCONS_00048393	2
TCONS_00048400	5
TCONS_00048508	5
TCONS_00048510	5
TCONS_00048579	4
TCONS_00048747	6
TCONS_00048748	6
TCONS_00048757	5
TCONS_00048763	6
TCONS_00048777	6
TCONS_00048778	6
TCONS_00048779	6
TCONS_00048784	7
TCONS_00048785	6
TCONS_00048787	6
TCONS_00048788	6
TCONS_00048789	6
TCONS_00048793	6
TCONS_00048805	6
TCONS_00048806	5
TCONS_00048810	5
TCONS_00048811	5
TCONS_00048812	5
TCONS_00048813	5
TCONS_00048815	5
TCONS_00048817	5
TCONS_00048818	5
TCONS_00048819	5
TCONS_00048820	5
TCONS_00048821	5
TCONS_00048822	5
TCONS_00048829	5
TCONS_00048835	6
TCONS_00048836	5
TCONS_00048837	5
TCONS_00048844	6
TCONS_00048847	5
TCONS_00048866	5
TCONS_00048868	6
TCONS_00048877	6
TCONS_00048880	5
TCONS_00048881	5
TCONS_00048883	5
TCONS_00048884	5
TCONS_00048885	5
TCONS_00048886	5
TCONS_00048887	5
TCONS_00048888	5
TCONS_00048891	5
TCONS_00048892	5
TCONS_00048895	5
TCONS_00048897	5
TCONS_00048899	5
TCONS_00048911	6
TCONS_00048931	6
TCONS_00048934	5
TCONS_00048950	2
TCONS_00048954	5
TCONS_00048957	5
TCONS_00048958	5
TCONS_00048959	5
TCONS_00048973	5
TCONS_00048975	5
TCONS_00048976	5
TCONS_00048980	5
TCONS_00048981	2
TCONS_00048983	2
TCONS_00048985	2
TCONS_00048987	6
TCONS_00048994	5
TCONS_00048996	6
TCONS_00048997	6
TCONS_00049010	5
TCONS_00049012	5
TCONS_00049014	2
TCONS_00049018	5
TCONS_00049019	5
TCONS_00049052	5
TCONS_00049054	5
TCONS_00049055	6
TCONS_00049056	6
TCONS_00049061	6
TCONS_00049065	5
TCONS_00049118	4
TCONS_00049120	4
TCONS_00049189	4
TCONS_00049205	4
TCONS_00049367	4
TCONS_00049381	6
TCONS_00049397	5
TCONS_00049401	5
TCONS_00049436	1
TCONS_00049628	1
TCONS_00049631	1
TCONS_00049632	2
TCONS_00049665	5
TCONS_00049678	1
TCONS_00049758	4
TCONS_00049869	2
TCONS_00049939	4
TCONS_00050074	5
TCONS_00050080	1
TCONS_00050081	2
TCONS_00050082	5
TCONS_00050098	4
TCONS_00050144	5
TCONS_00050145	5
TCONS_00050259	6
TCONS_00050354	5
TCONS_00050391	2
TCONS_00050392	2
