label	variable	group	Pseudotime	value	sd
RamDA_12h_G12	cluster_4	12h	0.256828150759466	-0.962852961735238	0.294791102962108
RamDA_12h_G12	cluster_5	12h	0.256828150759466	0.986800797198127	0.176013523189316
RamDA_12h_G12	cluster_6	12h	0.256828150759466	0.619817949883213	0.40577177266173
RamDA_12h_G12	cluster_7	12h	0.256828150759466	0.204727156975342	0.564867585994823
RamDA_12h_H01	cluster_1	12h	0.395149290023481	-0.771384317700281	0.417019529628369
RamDA_12h_H01	cluster_2	12h	0.395149290023481	0.304811768038767	0.487260198263616
RamDA_12h_H01	cluster_3	12h	0.395149290023481	-1.130182457794	0.543489948258457
RamDA_12h_H01	cluster_4	12h	0.395149290023481	-0.512674666894176	0.52010063155357
RamDA_12h_H01	cluster_5	12h	0.395149290023481	0.938440679482792	0.317442118981611
RamDA_12h_H01	cluster_6	12h	0.395149290023481	0.851212200012103	0.50697355404533
RamDA_12h_H01	cluster_7	12h	0.395149290023481	0.935831847019781	0.671398156266008
RamDA_12h_H02	cluster_1	12h	0.314251417771519	-0.788509467058746	0.395250018353382
RamDA_12h_H02	cluster_2	12h	0.314251417771519	0.609651688379689	0.412245074791522
RamDA_12h_H02	cluster_3	12h	0.314251417771519	-0.99851458379296	0.481150764943178
RamDA_12h_H02	cluster_4	12h	0.314251417771519	-0.763774569178302	0.411687755355247
RamDA_12h_H02	cluster_5	12h	0.314251417771519	0.980960184283788	0.244067739857455
RamDA_12h_H02	cluster_6	12h	0.314251417771519	0.737694492329946	0.468438221862355
RamDA_12h_H02	cluster_7	12h	0.314251417771519	0.573496723669951	0.64840531629839
RamDA_12h_H05	cluster_1	12h	0.25717593035663	-0.802059859617199	0.394669585787695
RamDA_12h_H05	cluster_2	12h	0.25717593035663	0.851513670216755	0.321786746821417
RamDA_12h_H05	cluster_3	12h	0.25717593035663	-0.794779807682565	0.489710298694274
RamDA_12h_H05	cluster_4	12h	0.25717593035663	-0.961635560079904	0.295508301153158
RamDA_12h_H05	cluster_5	12h	0.25717593035663	0.986792406498062	0.176315698337318
RamDA_12h_H05	cluster_6	12h	0.25717593035663	0.620575402449429	0.406149887578767
RamDA_12h_H05	cluster_7	12h	0.25717593035663	0.207109325903277	0.565424086202832
RamDA_12h_H06	cluster_1	12h	0.449226026127253	-0.760402464460406	0.405878108637137
RamDA_12h_H06	cluster_2	12h	0.449226026127253	0.137870147883755	0.493337166729544
RamDA_12h_H06	cluster_3	12h	0.449226026127253	-1.08827569135673	0.556215970697911
RamDA_12h_H06	cluster_4	12h	0.449226026127253	-0.376152344122391	0.529921945617408
RamDA_12h_H06	cluster_5	12h	0.449226026127253	0.875888989018519	0.3123010123624
RamDA_12h_H06	cluster_6	12h	0.449226026127253	0.876833824181204	0.474507845159708
RamDA_12h_H06	cluster_7	12h	0.449226026127253	1.03561371874726	0.591016935823698
RamDA_12h_H07	cluster_1	12h	0.268315625145496	-0.799369018127341	0.39178459212361
RamDA_12h_H07	cluster_2	12h	0.268315625145496	0.803219651455229	0.341044207550178
RamDA_12h_H07	cluster_3	12h	0.268315625145496	-0.839961091561066	0.481444565083388
RamDA_12h_H07	cluster_4	12h	0.268315625145496	-0.92262359246931	0.318649833252925
RamDA_12h_H07	cluster_5	12h	0.268315625145496	0.986425108914258	0.187118012551527
RamDA_12h_H07	cluster_6	12h	0.268315625145496	0.644669585036126	0.418472444394597
RamDA_12h_H07	cluster_7	12h	0.268315625145496	0.282753708421181	0.583152812207157
RamDA_12h_H08	cluster_1	12h	0.416975260146	-0.767083935262222	0.415835580791733
RamDA_12h_H08	cluster_2	12h	0.416975260146	0.2334779032935	0.493743102472822
RamDA_12h_H08	cluster_3	12h	0.416975260146	-1.12626507026575	0.55379600161415
RamDA_12h_H08	cluster_4	12h	0.416975260146	-0.45456903824266	0.530039816888712
RamDA_12h_H08	cluster_5	12h	0.416975260146	0.9166300144853	0.320873023109326
RamDA_12h_H08	cluster_6	12h	0.416975260146	0.866480527782175	0.499186902578621
RamDA_12h_H08	cluster_7	12h	0.416975260146	0.989855141207479	0.647295387890156
RamDA_12h_H09	cluster_1	12h	0.408266080115815	-0.768803988789458	0.416862722097361
RamDA_12h_H09	cluster_2	12h	0.408266080115815	0.26131318548774	0.491860461171487
RamDA_12h_H09	cluster_3	12h	0.408266080115815	-1.12995843200746	0.550478961691019
RamDA_12h_H09	cluster_4	12h	0.408266080115815	-0.477234127811059	0.527116838168063
RamDA_12h_H09	cluster_5	12h	0.408266080115815	0.925906028544568	0.320454596191432
RamDA_12h_H09	cluster_6	12h	0.408266080115815	0.861220943522054	0.503261933834756
RamDA_12h_H09	cluster_7	12h	0.408266080115815	0.970632572139671	0.658473206473422
RamDA_12h_H10	cluster_1	12h	0.279365280621966	-0.796711898011268	0.390535270454512
RamDA_12h_H10	cluster_2	12h	0.279365280621966	0.755751744347156	0.35949998257589
RamDA_12h_H10	cluster_3	12h	0.279365280621966	-0.882430316824302	0.476553919580732
RamDA_12h_H10	cluster_4	12h	0.279365280621966	-0.883980173012348	0.341701953111136
RamDA_12h_H10	cluster_5	12h	0.279365280621966	0.985802091200066	0.199582613982957
RamDA_12h_H10	cluster_6	12h	0.279365280621966	0.668142265018332	0.430911998149027
RamDA_12h_H10	cluster_7	12h	0.279365280621966	0.356243045771805	0.600352804361215
RamDA_12h_H11	cluster_1	12h	0.377691509985455	-0.774858674639376	0.414810441446043
RamDA_12h_H11	cluster_2	12h	0.377691509985455	0.365538570139619	0.477744561727651
RamDA_12h_H11	cluster_3	12h	0.377691509985455	-1.12061501313689	0.531059771797712
RamDA_12h_H11	cluster_4	12h	0.377691509985455	-0.562319308894967	0.505793328080197
RamDA_12h_H11	cluster_5	12h	0.377691509985455	0.952463612975001	0.308991517568011
RamDA_12h_H11	cluster_6	12h	0.377691509985455	0.833981461456334	0.507223789986003
RamDA_12h_H11	cluster_7	12h	0.377691509985455	0.87849766310063	0.680921121432214
RamDA_12h_H12	cluster_1	12h	0.240698504098614	-0.806038063771421	0.402078656247858
RamDA_12h_H12	cluster_2	12h	0.240698504098614	0.923591345213488	0.292378305823508
RamDA_12h_H12	cluster_3	12h	0.240698504098614	-0.724102006396644	0.507916444785373
RamDA_12h_H12	cluster_4	12h	0.240698504098614	-1.01916717684215	0.262209948334586
RamDA_12h_H12	cluster_5	12h	0.240698504098614	0.987074311754795	0.164837221064418
RamDA_12h_H12	cluster_6	12h	0.240698504098614	0.584475326977743	0.388919923079971
RamDA_12h_H12	cluster_7	12h	0.240698504098614	0.0932419211818564	0.539100780326071
RamDA_24h_A04	cluster_1	24h	0.857319203384333	-0.374486930465293	0.432320912557495
RamDA_24h_A04	cluster_2	24h	0.857319203384333	-0.36504347555923	0.380953517958634
RamDA_24h_A04	cluster_3	24h	0.857319203384333	0.755108619962696	0.634040658058127
RamDA_24h_A04	cluster_4	24h	0.857319203384333	0.619127630662829	0.414019081320748
RamDA_24h_A04	cluster_5	24h	0.857319203384333	0.215500025682284	0.303577493906395
RamDA_24h_A04	cluster_6	24h	0.857319203384333	0.854040448891307	0.418247155665337
RamDA_24h_A04	cluster_7	24h	0.857319203384333	1.18299112460325	0.502023125842555
RamDA_24h_A05	cluster_1	24h	0.638546243744473	-0.670626267516076	0.346088924925389
RamDA_24h_A05	cluster_2	24h	0.638546243744473	-0.207011191908117	0.412590784240288
RamDA_24h_A05	cluster_3	24h	0.638546243744473	-0.290094102926381	0.477356816485878
RamDA_24h_A05	cluster_4	24h	0.638546243744473	0.0272491422992953	0.428753953026687
RamDA_24h_A05	cluster_5	24h	0.638546243744473	0.523410902121461	0.247613080421021
RamDA_24h_A05	cluster_6	24h	0.638546243744473	0.795195655300698	0.411075965020172
RamDA_24h_A05	cluster_7	24h	0.638546243744473	0.909535361486679	0.51271594428969
RamDA_24h_A06	cluster_1	24h	0.664934232251095	-0.646115882176336	0.354804458786744
RamDA_24h_A06	cluster_2	24h	0.664934232251095	-0.232884836978925	0.40536181946765
RamDA_24h_A06	cluster_3	24h	0.664934232251095	-0.141246038085223	0.487924363021328
RamDA_24h_A06	cluster_4	24h	0.664934232251095	0.092255504581205	0.421643970208856
RamDA_24h_A06	cluster_5	24h	0.664934232251095	0.474647366458236	0.262244891811058
RamDA_24h_A06	cluster_6	24h	0.664934232251095	0.788188133900111	0.429357089197023
RamDA_24h_A06	cluster_7	24h	0.664934232251095	0.90315880912988	0.543008252715512
RamDA_24h_A08	cluster_1	24h	0.87708168573878	-0.341797911475672	0.439200931073102
RamDA_24h_A08	cluster_2	24h	0.87708168573878	-0.377844488011449	0.382275379862925
RamDA_24h_A08	cluster_3	24h	0.87708168573878	0.815164836043204	0.638422184771875
RamDA_24h_A08	cluster_4	24h	0.87708168573878	0.661622760423466	0.416322075784578
RamDA_24h_A08	cluster_5	24h	0.87708168573878	0.192880629787916	0.304878689605769
RamDA_24h_A08	cluster_6	24h	0.87708168573878	0.857283763495293	0.414430315794922
RamDA_24h_A08	cluster_7	24h	0.87708168573878	1.20781728209601	0.503487521504085
RamDA_24h_A09	cluster_1	24h	0.73220920949926	-0.567369447515802	0.381016924151618
RamDA_24h_A09	cluster_2	24h	0.73220920949926	-0.285691724339215	0.389986032852058
RamDA_24h_A09	cluster_3	24h	0.73220920949926	0.226313961531418	0.536496097011639
RamDA_24h_A09	cluster_4	24h	0.73220920949926	0.275846445716543	0.40630354201396
RamDA_24h_A09	cluster_5	24h	0.73220920949926	0.365911232769004	0.291432222616715
RamDA_24h_A09	cluster_6	24h	0.73220920949926	0.794285132083724	0.452639569474127
RamDA_24h_A09	cluster_7	24h	0.73220920949926	0.951313721933157	0.561031322411033
RamDA_24h_A10	cluster_1	24h	0.711194838854292	-0.5943968103645	0.372759099015839
RamDA_24h_A10	cluster_2	24h	0.711194838854292	-0.270752802428666	0.394428215967411
RamDA_24h_A10	cluster_3	24h	0.711194838854292	0.11523790192616	0.518976173434894
RamDA_24h_A10	cluster_4	24h	0.711194838854292	0.216178072994905	0.41055370536016
RamDA_24h_A10	cluster_5	24h	0.711194838854292	0.397252138189344	0.28465703737818
RamDA_24h_A10	cluster_6	24h	0.711194838854292	0.788679273596854	0.450147376045472
RamDA_24h_A10	cluster_7	24h	0.711194838854292	0.926273884531709	0.564924913828656
RamDA_24h_A11	cluster_1	24h	0.815389527753627	-0.443157145716412	0.414968639214263
RamDA_24h_A11	cluster_2	24h	0.815389527753627	-0.338703916610302	0.37977168446554
RamDA_24h_A11	cluster_3	24h	0.815389527753627	0.606456450311715	0.609574414287136
RamDA_24h_A11	cluster_4	24h	0.815389527753627	0.514056138756048	0.405955309045102
RamDA_24h_A11	cluster_5	24h	0.815389527753627	0.262161606186748	0.301101526300485
RamDA_24h_A11	cluster_6	24h	0.815389527753627	0.83651064563594	0.430960285887072
RamDA_24h_A11	cluster_7	24h	0.815389527753627	1.10782851660771	0.510794030373904
RamDA_24h_A12	cluster_1	24h	0.935683793388954	-0.245838151205433	0.450906570520175
RamDA_24h_A12	cluster_2	24h	0.935683793388954	-0.417590059348479	0.385378863719309
RamDA_24h_A12	cluster_3	24h	0.935683793388954	0.959758255085308	0.61968666462033
RamDA_24h_A12	cluster_4	24h	0.935683793388954	0.75709514251512	0.408312351303155
RamDA_24h_A12	cluster_5	24h	0.935683793388954	0.119210104656197	0.307294262262148
RamDA_24h_A12	cluster_6	24h	0.935683793388954	0.840026690624275	0.410470176146419
RamDA_24h_A12	cluster_7	24h	0.935683793388954	1.22488287806999	0.512172270079326
RamDA_24h_B01	cluster_1	24h	0.883618041499316	-0.330998357577656	0.441177808127705
RamDA_24h_B01	cluster_2	24h	0.883618041499316	-0.382146049914815	0.382724605581009
RamDA_24h_B01	cluster_3	24h	0.883618041499316	0.833691162542498	0.63865800702122
RamDA_24h_B01	cluster_4	24h	0.883618041499316	0.67454443770979	0.416603621889293
RamDA_24h_B01	cluster_5	24h	0.883618041499316	0.185200097142532	0.305281384881475
RamDA_24h_B01	cluster_6	24h	0.883618041499316	0.857430061866697	0.413473099958735
RamDA_24h_B01	cluster_7	24h	0.883618041499316	1.21405209362728	0.504386163933572
RamDA_24h_B02	cluster_1	24h	0.539610852361434	-0.732783478195352	0.353693534018056
RamDA_24h_B02	cluster_2	24h	0.539610852361434	-0.0682904268185003	0.454379412966046
RamDA_24h_B02	cluster_3	24h	0.539610852361434	-0.800699158090271	0.503821550884674
RamDA_24h_B02	cluster_4	24h	0.539610852361434	-0.185620632624822	0.476608061723986
RamDA_24h_B02	cluster_5	24h	0.539610852361434	0.719564188428627	0.245986434762996
RamDA_24h_B02	cluster_6	24h	0.539610852361434	0.849182874238038	0.386637781057459
RamDA_24h_B02	cluster_7	24h	0.539610852361434	1.00719519962193	0.430764069265275
RamDA_24h_B03	cluster_1	24h	0.770956006533677	-0.51241373865714	0.396311689942623
RamDA_24h_B03	cluster_2	24h	0.770956006533677	-0.311071133332673	0.383253573024409
RamDA_24h_B03	cluster_3	24h	0.770956006533677	0.416662210016625	0.571316535906294
RamDA_24h_B03	cluster_4	24h	0.770956006533677	0.388446722298107	0.402113887572822
RamDA_24h_B03	cluster_5	24h	0.770956006533677	0.314223389233424	0.298195093894183
RamDA_24h_B03	cluster_6	24h	0.770956006533677	0.811761610818368	0.446565414494478
RamDA_24h_B03	cluster_7	24h	0.770956006533677	1.01720815594397	0.538508206785745
RamDA_24h_B04	cluster_1	24h	0.741315316475255	-0.555017505228161	0.384575758323689
RamDA_24h_B04	cluster_2	24h	0.741315316475255	-0.291862072650724	0.388191481383321
RamDA_24h_B04	cluster_3	24h	0.741315316475255	0.272881227132543	0.54447981306306
RamDA_24h_B04	cluster_4	24h	0.741315316475255	0.302146405206127	0.404794134869763
RamDA_24h_B04	cluster_5	24h	0.741315316475255	0.353086112850391	0.293623429508543
RamDA_24h_B04	cluster_6	24h	0.741315316475255	0.797666697908274	0.452327105538643
RamDA_24h_B04	cluster_7	24h	0.741315316475255	0.964763930923596	0.557097726199426
RamDA_24h_B05	cluster_1	24h	0.611788295801639	-0.691825170494733	0.340452815742671
RamDA_24h_B05	cluster_2	24h	0.611788295801639	-0.176650987379181	0.421291312258883
RamDA_24h_B05	cluster_3	24h	0.611788295801639	-0.438784904320325	0.473918642903729
RamDA_24h_B05	cluster_4	24h	0.611788295801639	-0.034373694899416	0.437532926110718
RamDA_24h_B05	cluster_5	24h	0.611788295801639	0.575413795085349	0.23563248148967
RamDA_24h_B05	cluster_6	24h	0.611788295801639	0.806875579096309	0.392785480640098
RamDA_24h_B05	cluster_7	24h	0.611788295801639	0.928232292000281	0.475237993651472
RamDA_24h_B06	cluster_1	24h	0.912693917957422	-0.283203373442766	0.44792706394778
RamDA_24h_B06	cluster_2	24h	0.912693917957422	-0.401690066218124	0.384476015920479
RamDA_24h_B06	cluster_3	24h	0.912693917957422	0.908573346586687	0.632381508862145
RamDA_24h_B06	cluster_4	24h	0.912693917957422	0.725059804469194	0.414325141652662
RamDA_24h_B06	cluster_5	24h	0.912693917957422	0.149496600093719	0.30670801386669
RamDA_24h_B06	cluster_6	24h	0.912693917957422	0.851917464113655	0.410846527668233
RamDA_24h_B06	cluster_7	24h	0.912693917957422	1.22879706082877	0.50907007494153
RamDA_24h_B07	cluster_1	24h	1.0399847615915	-0.0829260541581072	0.450155692685068
RamDA_24h_B07	cluster_2	24h	1.0399847615915	-0.493265428347397	0.386375384675138
RamDA_24h_B07	cluster_3	24h	1.0399847615915	1.1218754780784	0.529290190530996
RamDA_24h_B07	cluster_4	24h	1.0399847615915	0.828177901385093	0.358305058590123
RamDA_24h_B07	cluster_5	24h	1.0399847615915	-0.0441932006202704	0.306234851230146
RamDA_24h_B07	cluster_6	24h	1.0399847615915	0.701511842444505	0.43113528487263
RamDA_24h_B07	cluster_7	24h	1.0399847615915	1.04388436631812	0.525372984685584
RamDA_24h_B08	cluster_1	24h	0.818062110926693	-0.438844587826846	0.4161184981536
RamDA_24h_B08	cluster_2	24h	0.818062110926693	-0.34036107939789	0.379733661891107
RamDA_24h_B08	cluster_3	24h	0.818062110926693	0.6168165160149	0.611596463110665
RamDA_24h_B08	cluster_4	24h	0.818062110926693	0.521249156560701	0.406437142193863
RamDA_24h_B08	cluster_5	24h	0.818062110926693	0.259172393996752	0.301238494444236
RamDA_24h_B08	cluster_6	24h	0.818062110926693	0.837918156326106	0.430001078351177
RamDA_24h_B08	cluster_7	24h	0.818062110926693	1.11320621608974	0.509639269063303
RamDA_24h_B09	cluster_1	24h	0.839379488103875	-0.404074775525345	0.425171993937164
RamDA_24h_B09	cluster_2	24h	0.839379488103875	-0.353665060732443	0.380042925979516
RamDA_24h_B09	cluster_3	24h	0.839379488103875	0.695112900153273	0.625710156584642
RamDA_24h_B09	cluster_4	24h	0.839379488103875	0.576385202670511	0.410671612426065
RamDA_24h_B09	cluster_5	24h	0.839379488103875	0.235509340557846	0.30242428160031
RamDA_24h_B09	cluster_6	24h	0.839379488103875	0.847952791178252	0.422976405781381
RamDA_24h_B09	cluster_7	24h	0.839379488103875	1.15375612532538	0.503394461677479
RamDA_24h_B10	cluster_1	24h	0.738293634716162	-0.559157465828971	0.383394949604269
RamDA_24h_B10	cluster_2	24h	0.738293634716162	-0.289831866005524	0.388776128429581
RamDA_24h_B10	cluster_3	24h	0.738293634716162	0.257543969207979	0.541809932758771
RamDA_24h_B10	cluster_4	24h	0.738293634716162	0.293396778883994	0.405266515419172
RamDA_24h_B10	cluster_5	24h	0.738293634716162	0.357292369663601	0.292943843547477
RamDA_24h_B10	cluster_6	24h	0.738293634716162	0.796485699511884	0.452518925837699
RamDA_24h_B10	cluster_7	24h	0.738293634716162	0.960138682582709	0.558531865914462
RamDA_24h_B11	cluster_1	24h	0.774110442989041	-0.507685452630407	0.397590132132835
RamDA_24h_B11	cluster_2	24h	0.774110442989041	-0.313059466856142	0.382834299618037
RamDA_24h_B11	cluster_3	24h	0.774110442989041	0.431197264354694	0.574189413443725
RamDA_24h_B11	cluster_4	24h	0.774110442989041	0.397607035452835	0.402071947427921
RamDA_24h_B11	cluster_5	24h	0.774110442989041	0.310319687533369	0.298502714253717
RamDA_24h_B11	cluster_6	24h	0.774110442989041	0.813465523315	0.445622330197455
RamDA_24h_B11	cluster_7	24h	0.774110442989041	1.02338662041384	0.536278175591578
RamDA_24h_B12	cluster_1	24h	0.768269368200184	-0.516413607295013	0.395228491520377
RamDA_24h_B12	cluster_2	24h	0.768269368200184	-0.309371318704663	0.383629002402805
RamDA_24h_B12	cluster_3	24h	0.768269368200184	0.404160819816251	0.568865557608529
RamDA_24h_B12	cluster_4	24h	0.768269368200184	0.380632399835995	0.402189352893716
RamDA_24h_B12	cluster_5	24h	0.768269368200184	0.317580329671422	0.297911356643459
RamDA_24h_B12	cluster_6	24h	0.768269368200184	0.810333428500851	0.447328953478934
RamDA_24h_B12	cluster_7	24h	0.768269368200184	1.012017139868	0.540396052626669
RamDA_24h_C01	cluster_1	24h	0.993425290831963	-0.15424437793305	0.45160166763847
RamDA_24h_C01	cluster_2	24h	0.993425290831963	-0.458946172875006	0.385950885131805
RamDA_24h_C01	cluster_3	24h	0.993425290831963	1.06185324389878	0.568973880914402
RamDA_24h_C01	cluster_4	24h	0.993425290831963	0.809611462550867	0.381239837189554
RamDA_24h_C01	cluster_5	24h	0.993425290831963	0.034056414003561	0.306922777084806
RamDA_24h_C01	cluster_6	24h	0.993425290831963	0.779947355556978	0.416413972716385
RamDA_24h_C01	cluster_7	24h	0.993425290831963	1.15531469583816	0.516546680272812
RamDA_24h_C02	cluster_1	24h	0.850945886882133	-0.385017963768643	0.429858292112785
RamDA_24h_C02	cluster_2	24h	0.850945886882133	-0.360977339771256	0.380581367082999
RamDA_24h_C02	cluster_3	24h	0.850945886882133	0.734402583685102	0.631515447185578
RamDA_24h_C02	cluster_4	24h	0.850945886882133	0.604370021749376	0.412918128181251
RamDA_24h_C02	cluster_5	24h	0.850945886882133	0.222646189833089	0.303155920145312
RamDA_24h_C02	cluster_6	24h	0.850945886882133	0.852181363445991	0.419788806580094
RamDA_24h_C02	cluster_7	24h	0.850945886882133	1.17324798639553	0.502150938002855
RamDA_24h_C03	cluster_1	24h	1.03802297138263	-0.0858872476433147	0.450174149029588
RamDA_24h_C03	cluster_2	24h	1.03802297138263	-0.49181012385982	0.386329192829945
RamDA_24h_C03	cluster_3	24h	1.03802297138263	1.11968024914714	0.530596706233937
RamDA_24h_C03	cluster_4	24h	1.03802297138263	0.827733770316078	0.35909470122473
RamDA_24h_C03	cluster_5	24h	1.03802297138263	-0.0407325853132914	0.306244423333419
RamDA_24h_C03	cluster_6	24h	1.03802297138263	0.705312383674981	0.430284922919435
RamDA_24h_C03	cluster_7	24h	1.03802297138263	1.04942780081593	0.524733645812003
RamDA_24h_C04	cluster_1	24h	0.885930330463858	-0.327181454739527	0.441837924676914
